parent_uri,type,id,title,text
http://ns.inria.fr/zoomathia/Aesop/fabulae/440,Paragraph,1,,"Οἱ πίθηκοι συνελθόντες ἐβουλεύοντο περὶ τοῦ χρῆναι πόλιν οἰκίζειν· καὶ ἐπειδὴ ἔδοξεν αὐτοῖς, ἤμελ- λον ἅπτεσθαι τοῦ ἔργου. Ι Γέρων οὖν τις πίθηκος ἐπέ- σχεν αὐτοὺς εἰπών, ὅτι ῥᾷον ἁλώσονται περιβόλων ἐν- τὸς ἀποληφθέντες."
http://ns.inria.fr/zoomathia/Aesop/fabulae/441,Paragraph,1,,"Πίθηκος ἐπί τινος ὑψηλοῦ δένδρου καθήμενος, ὡς ἐθεάσατο ἁλιεῖς ἔν τινι ποταμῷ σαγήνην βάλλοντας, παρετήρει τὰ ὑπʼ αὐτῶν πραττόμενα. Ὡς δὲ ἐκεῖνοι τὴν σαγήνην ἀνασπάσαντες μικρὸν ἄποθεν ἠρίστων, ὁ πίθηκος καταβὰς ἀπὸ τοῦ δένδρου ἐπειρᾶτο καὶ αὐτὸς τὰ αὐτὰ πράττειν· φασὶ γὰρ μιμητικὸν ζῶον εἶναι τοῦτο. Ἐφαψάμενος δὲ τῶν δικτύων ὡς συνελήφθη, ἔφη πρὸς ἑαυτόν· ,,ἀλλʼ ἔγωγε δίκαια πέπονθα· τί γὰρ, ἁλιεύειν μὴ μαθών, τούτῳ ἐπεχείρουν;"
http://ns.inria.fr/zoomathia/Aesop/fabulae/441,Paragraph,2,,"Ὁ λόγος δηλοῖ, ὅτι ἡ τῶν μηδὲν προσηκόντων ἐπι- χείρησις οὐ μόνον ἀσύμφορος, ἀλλὰ καὶ ἐπιβλαβής ἐστι."
http://ns.inria.fr/zoomathia/Aesop/fabulae/442,Paragraph,1,,"Ἔθους ὄντος τοῖς πλέουσι μελιταῖα κυνίδια καὶ πι- θήκους ἐπάγεσθαι πρὸς παραμυθίαν τοῦ πλοῦ, πλέων τις εἶχε σὺν ἑαυτῷ καὶ πίθηκον. Γενομένων δʼ αὐτῶν κατὰ τὸ Σούνιον, τὸ τῆς Ἀττικῆς ἀκρωτήριον, χειμιῶνα σφοδρὸν συνέβη γενέσθαι. Τῆς δὲ νεὼς περιτραπείσης καὶ πάντων διακολυμβώντων, ἐνήχετο καὶ ὁ πίθηκος. Δελφὶς δέ τις αὐτὸν θεασάμενος καὶ ἅνθρωπον εἶναι ὑπολαβὼν, ὑπελθὼν ἀνεῖχε διακομίζων ἐπὶ τὴν χέρσον. Ὡς δὲ κατὰ τὸν Πειραιᾶ ἐγένετο, τὸ τῶν Αθηναίων ἐπίνειον, ἐπυνθάνετο τοῦ πιθήκου, εἰ τὸ γένος ἐστὶν Αθηναῖος. Τοῦ δὲ εἰπόντος, καὶ λαμπρῶν ἐνταῦθα τε- τυχηκέναι γονέων, ἐπανήρετο, εἰ καὶ τὸν Πειραιᾶ ἐπί- σταται. Ὑπολαβὼν δὲ ὁ πίθηκος περὶ ἀνθρώπου αὐτὸν λέγειν, ἔφη, καὶ μάλα φίλον εἶναι αὐτῷ καὶ συνήθη. Καὶ ὁ δελφὶς ἐπὶ τοσούτῳ ψεύδει ἀγανακτήσας, βαπτί- ζων αὐτὸν ἀπέκτεινεν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/442,Paragraph,2,,"Ὁ μῦθος πρὸς ἄνδρας, οἳ τὴν ἀλήθειαν οὐκ εἰδό- τες ἀπατᾶν νομίζουσιν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/443,Paragraph,1,,"Εὐτεκνίης ἔπαθλα πᾶσι τοῖς ζώοις ὁ Ζεὺς ἔθηκε, πάντα δʼ ἔβλεπεν κρίνων. ἦλθεν δὲ καὶ πίθηκος, ὡς καλὴ μήτηρ πίθωνα γυμνὸν σιμὸν ἠρμένη κόλποις. γέλως δʼ ἐπʼ αὐτῷ τοῖς θεοῖς ἐκινήθη· ἡ δʼ εἶπεν οὔτω· ,,Ζεὺς μὲν οἶδε τὴν νίκην· ἐμοὶ δὲ πάντων οὗτός ἐστι καλλίων.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/443,Paragraph,2,,[Ὁ λόγος δοκεῖ μοι πᾶσι τοῦτο σημαίνειν· τά γʼ αὐτὸς αὑτοῦ πᾶς τις εὐπρεπῆ κρίνει.]
http://ns.inria.fr/zoomathia/Aesop/fabulae/444,Paragraph,1,,"Ἐν συνόδῳ τῶν ἀλόγων ζώων πίθηκος ἀναστὰς ὠρχεῖτο. Σφόδρα δὲ αὐτοῦ εὐδοκιμοῦντος, καὶ ὑπὸ πάντων ἐπισημαινομένου, κάμηλος φθονήσασα ἠβου- λήθη τῶν αὐτῶν ἐφικέσθαι. Διόπερ ἐξαναστᾶσα ἐπει- ρᾶτο καὶ αὐτὴ ὀρχεῖσθαι· πολλὰ δὲ αὐτῆς ἄτοπα ποιη- σάσης, τὰ ζῶα ἀγανακτήσαντα, ῥοπάλοις αὐτὴν παίοντα ἐξήλασαν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/444,Paragraph,2,,Πρὸς τοὺς διὰ φθόνον κρείττοσιν ἁμιλλωμένους καὶ σφαλλομένους ὁ λόγος εὔκαιρος.
http://ns.inria.fr/zoomathia/Aesop/fabulae/445,Paragraph,1,,"Τοὺς πιθήκους φασὶ δύο τίκτειν, καὶ τὸ μὲν ἓν τῶν γεννημάτων στέργειν καὶ μετʼ ἐπιμελείας τρέφειν, τὸ δὲ ἕτερον μισεῖν καὶ ἀμελεῖν. Συμβαίνει δὲ κατά τινα θείαν τύχην, τὸ μὲν ἐπιμελούμενον ἡδέως καὶ ἀγκαλιζόμενον παρὰ τῆς μητρὸς ἀποπνίγεσθαι, τὸ δὲ ὀλιγωρούμενον ἐκτελειοῦσθαι."
http://ns.inria.fr/zoomathia/Aesop/fabulae/445,Paragraph,2,,"Ὁ λόγος δηλοῖ, ὅτι πάσης προνοίας ἡ τύχη δυνα- τωτέρα καθέστηκε."
http://ns.inria.fr/zoomathia/Aesop/fabulae/446,Paragraph,1,,"Δύο γεννᾷ τέκνα μιμώ· καὶ τὸ μὲν ἓν ἀγαπᾷ, τὸ δὲ ἕτερον μισεῖ. Καὶ ὃ μὲν στέργει, ἀεὶ ἐν τοῖς κόλποις περιφέρουσα καὶ τιθεῖσα ἔνθεν κἀκεῖθεν καὶ τοῦτο κα- ταφιλοῦσα ἀποπνίγει· ὃ δὲ μισεῖ καὶ διώκει, τοῦτο ἐν ταῖς ἐρημίαις ἀπελθὸν ζῇ καθʼ αὐτό."
http://ns.inria.fr/zoomathia/Aesop/fabulae/446,Paragraph,2,,Ὅτι τισὶν ἐχθραίνειν μᾶλλόν ἐστι καλὸν ἢ φιλεῖν.
http://ns.inria.fr/zoomathia/Aesop/fabulae/447,Paragraph,1,,"Ἐμβάντες τινὲς εἰς σκάφος ἔπλεον. Γενομένων δὲ αὐτῶν πελαγίων, συνέβη χειμῶνα ἐξαίσιον γενέσθαι, καὶ τὴν ναῦν μικροῦ καταδύεσθαι. Τῶν δὲ πλεόντων ἕτερος περιῤῥηξάμενος τοὺς πατρῴους θεοὺς ἐπεκα- λεῖτο μετὰ οἰμωγῆς καὶ στεναγμῶν, χαριστήρια ἀποδώ- σειν ἐπαγγελλόμενος, ἐὰν περισωθῶσι. Παυσαμένου δὲ τοῦ χειμῶνος καὶ πάλιν γαλήνης γενομένης, εἰς εὐω- χίαν τραπέντες ὠρχοῦντό τε καὶ ἐσκίρτων, ἅτε δὴ ἐξ ἀπροσδοκήτου διαπεφευγότες κινδύνου. Καὶ στεῤῥὸς ὁ κυβερνήτης ὑπάρχων ἔφη πρὸς αὐτούς· ,,ἀλλʼ ὦ φί- λοι, οὕτως ἡμᾶς γεγηθέναι δεῖ, ὡς πάλιν, ἐὰν τύχῃ, χειμῶνος ἐσομένου.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/447,Paragraph,2,,"Μὴ σφόδρα κατεπαίρεσθαι ταῖς εὐτυχίαις ὁ μῦθος διδάσκει, τῆς τύχης τὸ εὐμετάβλητον ἐννοουμένους."
http://ns.inria.fr/zoomathia/Aesop/fabulae/448,Paragraph,1,,"Πλούσιος βυρσοδέψῃ παρακείμενος, μὴ δυνάμενος τὴν δυσωδίαν φέρειν, ἐπέκειτο αὐτῷ, ἵνα μεταβῇ. Ὁ δὲ ἀνεβάλλετο, λέγων μετʼ ὀλίγον χρόνον μεταβήσε- σθαι. Τούτου δὲ συνεχῶς γενομένου, συνέβη τὸν πλούσιον ἐν συνηθείᾳ τῆς ὀσμῆς τούτου γενόμενον, μηκέτι αὐτῷ διενοχλεῖν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/448,Paragraph,2,,"Ὁ λόγος δηλοῖ, ὅτι ἡ συνήθεια καὶ τὰ δυσχερῆ τῶν ραγμάτων καταπραΰνει."
http://ns.inria.fr/zoomathia/Aesop/fabulae/449,Paragraph,1,,"Πλούσιος δύο θυγατέρας ἔχων, τῆς μιᾶς ἀποθα- νούσης, θρηνούσας ἐμισθώσατο. Τῆς δὲ ἑτέρας παιδὸς λαλούσης· ,,ὡς ἄθλιαι, εἴγε αὐταὶ, ὧν ἐστι τὸ πάθος, θρηνεῖν οὐκ ἴσμεν, αἰ δὲ μηδὲν προσήκουσαι οὕτω σφο- δρῶς κόπτονται καὶ κλαίουσιν,“ ἡ μήτηρ ἔφη· ,,μὴ θαύμαζε, τέκνον, εἰ αὗται οὕτως θρηνοῦσιν· ἐπὶ γὰρ ἀργυρίῳ τοῦτο ποιοῦσιν.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/449,Paragraph,2,,Οὕτως ἔνιοι τῶν ἀνθρώπων διὰ φιλαργυρίαν οὐκ ὀκνοῦσιν ἀλλοτρίας συμφορὰς ἐργολαβεῖν.
http://ns.inria.fr/zoomathia/Aesop/fabulae/450,Paragraph,1,,"Ποιμὴν, ἐν παραθαλασσίῳ τόπῳ ποίμνιον νέμων, ἑωρακὼς γαληνιῶσαν τὴν θάλατταν, ἐπεθύμησε πλεῦ- σαι πρὸς ἐμπορίαν. Ἀπεμπολήσας οὖν τὰ πρόβατα καὶ φοινίκων βαλάνους πριάμενος, ἀνήχθη. Χειμῶνος δὲ σφοδροῦ γενομένου, καὶ τῆς νεὼς κινδυνευούσης βα- πτίζεσθαι, πάντα τὸν φόρτον ἐκβαλὼν εἰς τὴν θάλατ- ταν, μόλις κενῇ τῇ νηιῒ διεσώθη. Μετὰ δʼ ἡμέρας οὐκ ὀλίγας παριόντος τινὸς, καὶ τῆς θαλάττης ἔτυχε γὰρ αὕτη γαληνιῶσα τὴν ἠρεμίαν θαυμάζοντος, ὑπολαβὼν οὗτος εἶπε· ,,φοινίκων αὖθις, ὡς ἔοικεν, ἐπιθυμεῖ, καὶ διὰ τοῦτο φαίνεται ἡσυχάζουσα."
http://ns.inria.fr/zoomathia/Aesop/fabulae/450,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι τὰ παθήματα τοῖς ἀνθρώποις μαθήματα γίνεται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/451,Paragraph,1,,"Ποιμιὴν ἔν τινι τόπῳ παραθαλασσίῳ ποίμνια νέ- μων, ὡς ἐθεάσατο τὴν θάλασσαν γαληνόν τε καὶ πραεῖαν, ἐπεθύμησε πλεῦσαι· διόπερ πωλήσας αὑτοῦ τὰ πρό- βατα καὶ φοίνικας ἀγοράσας, ναῦν ἐμφορτωσάμενος ἀνήχθη. Χειμῶνος δὲ σφοδροῦ γενομένου καὶ τῆς νεὼς περιτραπείσης, πάντα ἀπολέσας αὐτὸς μόλις ἐπὶ τῆς γῆς διεσώθη. Μετʼ οὐ πολλὰς οὖν ἡμέρας τῆς θαλάσ- σης γαληνιώσης, ὡς ἐθεάσατό τινα παριόντα καὶ ἐπαι- νοῦντα τῆς θαλάσσης τὴν ἠρεμίαν, ἔφη· ,,ὦ οὗτος, αὕτη γάρ σοι φοινίκων ἐπιθυμεῖ."
http://ns.inria.fr/zoomathia/Aesop/fabulae/451,Paragraph,2,,Οὕτω πολλάκις τὰ παθήματα τοῖς φρονίμοις γίνε- ται μαθήματα.
http://ns.inria.fr/zoomathia/Aesop/fabulae/452,Paragraph,1,,"Μάνδρας εἴσω πρόβατα ποιμὴν εἰσάγων, λύκον ἤμελλε συγκλεῖσαι, εἰ μὴ κύων ἰδὼν τοῦτον εἶπε πρὸς τὸν ποιμένα· ,,πῶς, τὰ πρόβατα σῶσαι θέλων, τόνδε τὸν λύκον συνεισάγεις τῇ ποίμνῃ;"
http://ns.inria.fr/zoomathia/Aesop/fabulae/452,Paragraph,2,,Ὅτι μεγίστην βλάβην καὶ θάνατον οἶδε προσφέρειν ἡ τῶν κακῶν συνουσία.
http://ns.inria.fr/zoomathia/Aesop/fabulae/453,Paragraph,1,,"Ποιμὴν, ἔχων κύνα παμμεγέθη, τούτῳ εἰώθει τὰ ἔμβρυα καὶ τὰ ἀποθνήσκοντα τῶν προβάτων παραβάλ- λειν. Καὶ δὴ ποτε εἰσελθούσης τῆς ποίμνης, ὁ ποιμὴν θεασάμενος τὸν κύνα προσιόντα τοῖς προβάτοις καὶ σαίνοντα αὐτὰ, εἶπεν· ,,ἀλλʼ ὦ οὗτος, ὃ θέλεις σύ τού- τοις, ἐπὶ τῇ σῇ κεφαλῇ γένοιτο.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/453,Paragraph,2,,"Πρὸς ἄνδρα λόγοις μὲν φίλον φαινόμενον, πονηρὰ δὲ κατὰ νοῦν βουλευόμενον."
http://ns.inria.fr/zoomathia/Aesop/fabulae/454,Paragraph,1,,"Ποιμὴν σκύλακα εἰώθει τρέφειν ἐκ τῶν θνησκόν- των προβάτων. Καὶ δή ποτε ἐγγὺς ἀμνάδος νοσούσης ἵστάμενον εἶδε τὸν κύνα, κατηφῆ καὶ δοκοῦντα δα- κρύειν· καὶ ὁμαλίζων αὐτὸν εἶπεν· ,,καλῶς ποιεῖς συμ- παθῶν· πλὴν ἀλλὰ μὴ γένοιτο μηδὲ συμβαίη ὅπερ θέλεις."
http://ns.inria.fr/zoomathia/Aesop/fabulae/454,Paragraph,2,,"Ὅτι τοιοῦτος πᾶς ἐστιν, ὃς κληρονόμος ἐστίν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/455,Paragraph,1,,"Ποιμὴν εὑρὼν λυκιδεῖς, τούτους μετὰ πολλῆς ἐπι- μελείας ἀνέτρεφεν, οἰόμενος, ὅτι τελειωθέντες οὐ μό- νον τὰ ἑαυτοῦ πρόβατα τηρήσουσιν, ἀλλὰ καὶ ἕτερα ἁρπάζοντες αὐτῷ οἴσουσιν. Οἱ δὲ ὡς τάχιστα ηὐξήθη- σαν, ἀδείας τυχόντες πρώτην αὐτοῦ τὴν ποίμνην δια- φθείρειν ἤρξαντο. Ὁ δὲ ἀναστενάξας εἶπεν· ,,ἀλλʼ ἔγωγε δίκαια πέπονθα· τί γὰρ τούτους νηπίους ὄντας ἔσωζον, οὓς ἔδει καὶ ηὐξημένους ἀναιρεῖν;“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/455,Paragraph,2,,Οὕτως οἱ τοὺς πονηροὺς περισώζοντες λανθάνουσι καθʼ αὐτῶν πρῶτον αὐτοὺς ῥωννύντες.
http://ns.inria.fr/zoomathia/Aesop/fabulae/456,Paragraph,1,,"Ποιμὴν, νεογνὸν λύκου σκύμνον εὑρὼν καὶ ἀνε- λόμενος, σὺν τοῖς κυσὶν ἔτρεφεν. Ἐπεὶ δὲ ηὐξήθη, εἴ ποτε λύκος πρόβατον ἥρπασε, μετὰ τῶν κυνῶν καὶ αὐ- τὸς ἐδίωκε. Τῶν δὲ κυνῶν ἔσθʼ ὅτε μὴ δυναμένων κα- ταλαβεῖν τὸν λύκον, καὶ διὰ ταῦτα ὑποστρεφόντων, ἐκεῖνος ἠκολούθει, μέχρις ἂν τοῦτον καταλαβὼν, οἷα δὴ λύκος, συμμετάσχῃ τῆς θήρας· εἶτα ὑπέστρεφεν. Εἰ δὲ μὴ λύκος ἔξωθεν ἁρπάσειε πρόβατον, αὐτὸς λά- θρᾳ θύων ἅμα τοῖς κυσὶν ἐθοινεῖτο, ἕως ὁ ποιμὴν στο- χασάμενος καὶ συνεὶς τὸ δρώμενον, εἰς δένδρον αὐτὸν ἀναρτήσας ἀπέκτεινεν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/456,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι φύσις πονηρὰ χρηστὸν ἦθος οὐ τρέφει."
http://ns.inria.fr/zoomathia/Aesop/fabulae/457,Paragraph,1,,"Ποιμὴν μικρὸν λύκον εὑρὼν ἐθρέψατο, εἶτα σκύμνον γενόμενον ἐδίδαξεν ἁρπάζειν ἑκ τῶν σύνεγγυς ποιμνίων. Ὁ λύκος δὲ διδαχθεὶς ἔφη· ,,ὅρα, μή πως σὺ ἐθίσας με ἁρπάζειν, πολλὰ τῶν σεαυτοῦ προβάτων ζητήσῃς"
http://ns.inria.fr/zoomathia/Aesop/fabulae/457,Paragraph,2,,"Οἱ τῇ φύσει δεινοὶ, ἁρπάζειν καὶ πλεονεκτεῖν μα- θόντες, τοὺς διδάξαντας πολλάκις πλείονα ἔβλαψαν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/458,Paragraph,1,,"Ἔδοξέ ποτε τῷ λύκῳ τὴν φύσιν τῷ σχήματι μεταλ- λάξασθαι, ὡς ἂν οὕτως ἀφθονίαν ἕξῃ τροφῆς· καὶ δο- ρὰν οἰὸς περιβεβλημένος μετὰ τῆς ποίμνης ἐνέμετο, τὸν ποιμένα φενακίσας τῷ μηχανήματι. Νυκτὸς δὲ γενομέ- νης, συναπεκλείσθη καὶ ὁ θὴρ παρὰ τοῦ ποιμένος τῇ μάνδρᾳ, καὶ φραγμὸς τῇ εἰσόδῳ περιετέθη, καὶ ἀτεχνῶς ὁ περίβολος κατησφάλιστο. Ὡς δὲ ὁ ποιμὴν ἠράσθη τροφῆς, μαχαίρᾳ τὸν λύκον ἀπέκτεινεν. Οὕτως ἄρα ὁ τὸν ἐπείσακτον κόσμον ὑποκριθεὶς τῆς ζωῆς πολλάκις ἐστέρηται, καὶ τὴν σκηνὴν εὗρε πα- ραιτίαν μεγάλου συμπτώματος."
http://ns.inria.fr/zoomathia/Aesop/fabulae/459,Paragraph,1,,"Ποιμὴν ἀνὴρ καὶ μάγειρος ἐβάδιζον ἄμφω κοινὴν ὀδόν. Ἰδόντες δὲ ἐκ ποίμνης ἄρνα εὐτραφῆ πλανώμε- νον, ἀπολειφοθέντα τῶν συννόμων, ὤσαντο ἐπʼ αὐτὸν ἄμφω· ἦν δʼ ἄρα τότε ὁμόφωνα καὶ τὰ θηρία τοῖς ἀν- θρώποις. Ἐρωτᾷ ὁ ἀμνὸς, τίς ὢν ἑκάτερος ἐθέλει αὐ- τὸν μεταχειρίσασθαι καὶ ἄγειν. Ὡς δὲ ἐπύθετο τἀληθῆ αὐτὰ καὶ ἀμφοῖν τὴν τέχνην, φέρων ἑαυτὸν ἐπιτρέπει τῷ ποιμένι, λέγων πρὸς τὸν μάγειρον· ,,σὺ μὲν γὰρ δήμιός τις εἶ καὶ μιαιφόνος τῆς ἀρνῶν ποίμνης, τούτῳ δʼ ἐξαρκέσειεν ἂν καλῶς τὰ ἡμέτερα ἔθη.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/460,Paragraph,1,,"Ποιμὴν ἐλάσας τὰ πρόβατα εἰς τινα δρυμῶνα, ὡς ἐθεάσατο δρῦν παμμεγέθη μεστὴν βαλάνων, ὑποστρώ- σας τὸ ἱμάτιον ἐπὶ ταύτην ἀνέβη, καὶ τὸν καρπὸν κατέ- σειε. Τὰ δὲ πρόβατα ἐσθίοντα τὰς βαλάνους, ἔλαθε διαῤῥήξαντα καὶ τὸ ἱμάτιον. Ὁ δὲ ποιμὴν καταβὰς, ὡς ἐθεάσατο τὸ γεγονὸς, εἶπεν· ,,ὦ κάκιστα ζῶα, ὑμεῖς τοῖς λοιποῖς ἔρια εἰς ἐσθῆτα παρέχετε, ἐμοῦ δὲ τοῦ τρέ- φοντος καὶ τὸ ἱμάτιον ἀφείλεσθε."
http://ns.inria.fr/zoomathia/Aesop/fabulae/460,Paragraph,2,,"Οὕτως καὶ τῶν ἀνθρώπων πολλοὶ, διʼ ἄγνοιαν τοὺς μηδὲν προσήκοντας εὐεργετοῦντες, κατὰ τῶν οἰκείων φαῦλα ἐργάζονται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/461,Paragraph,1,,"Ἀνὴρ δειλὸς ἐπὶ πόλεμον ἐξῄει. Φθεγξαμένων δὲ κοράκων, τὰ ὅπλα θεὶς ἡσύχαζεν. Εἶτα ἀναλαβὼν αὖ- θις ἐξῄει, καὶ φθεγγομένων πάλιν ὑπέστη, καὶ τέλος εἶπεν· ,,ὑμεῖς κεκράξεσθε μὲν μέγιστον ὡς δυνατὸν, ἐμοῦ δὲ οὐ γεύσεσθε.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/462,Paragraph,1,,"Ποταμοὶ συνῆλθον ἐπὶ τὸ αὐτὸ, καὶ τὴν θάλασσαν κατῃτιῶντο, λέγοντες αὐτῇ· ,,διὰ τί ἡμᾶς, εἰσερχομέ- νους ἐν τοῖς σοῖς ὕδασι, καὶ ὑπάρχοντας ποτίμους καὶ γλυκεῖς, ἀπεργάζῃ ἁλμυροὺς καὶ ἀπότους ;“ δὲ θά- λασσα ἰδοῦσα, ὅτι αὐτῆς καταμέμφονται, λέγει πρὸς αὐτούς· ,,μὴ ἔρχεσθε καὶ μὴ γίνεσθε ἀλμυροι.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/462,Paragraph,2,,"Οὗτος ὁ μῦθος ποριστᾷ τοὺς ἀκαίρως αἰτιωμένους τινὰς, καὶ παρʼ αὐτῶν μᾶλλον ὠφελουμένους."
http://ns.inria.fr/zoomathia/Aesop/fabulae/463,Paragraph,1,,"Ποταμὸς, διʼ αὐτοῦ βύρσαν φερομένην ἰδὼν, ἠρώ- τησε, τίς καλεῖται. δὲ εἶπε,,ξηρά.“ Ἐπικαχλάσας δὲ τῷ ῥεύματι εἶπεν· ,,ἄλλο τι ζήτει καλεῖσθαι· ἁπαλὴν γὰρ ἐγὼ ἤδη ταχὺ ποιήσω σε."
http://ns.inria.fr/zoomathia/Aesop/fabulae/464,Paragraph,1,,"Πρόβατον ἀφυῶς κειρόμενον πρὸς τοὺς κείροντας ἔφη· ,,εἰ μὲν ἔρια ζητεῖτε, ἀνωτέρω τέμνετε· εἰ δὲ κρέως ἐπιθυμεῖτε, ἅπαξ με καταθύσατε, τοῦ κατὰ μι- κρὸν βασανίζειν ἀπαλλάξαντες."
http://ns.inria.fr/zoomathia/Aesop/fabulae/464,Paragraph,2,,Πρὸς τοὺς ἀφυῶς ταῖς τέχναις προσφερομένους ὁ λόγος εὔκαιρος.
http://ns.inria.fr/zoomathia/Aesop/fabulae/465,Paragraph,1,,"Ἐν τόπῳ τινὶ χήρα τις εἶχε πρόβατον. Τούτου δὲ τὸν πόκον λαβεῖν θέλουσα, ἔκειρεν ἀτέχνως, σὺν τῷ μαλλῷ καὶ τὴν σάρκα ψαλίζουσα. Τὸ δὲ πρόβατον ἀλ- γοῦν ἔλεγε· ,,τί με βλάπτεις; πόσην γὰρ ὁλκὴν τὸ ἐμὸν αἷμα προσθήσει; Καὶ εἰ μὲν κρεῶν, ὦ δέσποινα, χρῄ- ζεις, μάγειρος ἔστιν, ὃς μὲ συντόμως θύσει· εἰ δʼ ἐρίου καὶ πόκου, κουρεὺς ἔστι πάλιν, ὃs καὶ κερεῖ με καὶ σώσει.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/465,Paragraph,2,,"Οἱ ἀπειρίαν πράγματός τινος ἔχοντες καὶ διὰ πλεο- νεξίαν τοῦτο μεταχειριζόμενοι οὐ τοσοῦτον κέρδος, ὅσην βλάβην καρποῦνται."
http://ns.inria.fr/zoomathia/Aesop/fabulae/466,Paragraph,1,,"Προμηθεὺς κατὰ πρόσταξιν τοῦ Διὸς ἀνθρώήπους ἔπλασε καὶ θηρία. Ὁ δὲ Ζεὺς θεασάμενος πολλῷ πλείονα τὰ ἄλογα ζῶα, ἐκέλευσεν αὐτὸν τῶν θηρίων τινὰ διαφθείραντα ἀνθρώπους μετατυπῶσαι. Τοῦ δὲ τὸ προσταχθὲν ποιήσαντος, συνέβη τοὺς ἐκ τούτων πλα- σθέντας τὴν μὲν μορφὴν ἀνθρώπων ἔχειν, τὰς δὲ ψυ- χὰς θηριώδεις."
http://ns.inria.fr/zoomathia/Aesop/fabulae/466,Paragraph,2,,Ἔλεγχον ὁ μῦθος ἔχει πρὸς ἄνδρας θηριώδεις καὶ ὀργίλους.
http://ns.inria.fr/zoomathia/Aesop/fabulae/467,Paragraph,1,,"Ῥόδῳ παραφυὲν ἀμάραντον ἔφη πρὸς αὐτό· ,,οἷον ἄνθος εὐπρεπὲς εἶ, ποθητὸν καὶ θεοῖς καὶ ἀνθρώποις· μακαρίζω σε τοῦ κάλλους καὶ τῆς εὐωδίαρ.“ Τὸ δὲ εἷ- πεν· ,,ἐγὼ μὲν, ὦ ἀμάραντον, πρὸς ὀλίγον καιρὸν ζῶ, καὶ, κἂν μηδεὶς κόψῃ με, τήκομαι· σὺ δὲ ἀνθεῖς ἀεὶ, καὶ ζῇς οὕτω νέον.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/467,Paragraph,2,,"Ὅτι κρεῖσσον ὀλιγαρκούμενόν τινα διαμένειν, ἢ πρὸς ὀλίγον τρυφήσαντα μεταβολῆς δυστυχοῦς τυχεῖν ἢ καὶ ἀποθανεῖν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/468,Paragraph,1,,"Ῥοιὰ καὶ μηλέα περὶ εὐκαρπίας ἤριζον· πολλοῦ δὲ τοῦ νείκους ἀναφθέντος, βάτος ἐκ τοῦ πλησίον φραγμοῦ ἀκούσασα εἶπεν· ,,ἀλλʼ, ὦ φίλαι, παυσώμεθά ποτε μαχόμεναι."
http://ns.inria.fr/zoomathia/Aesop/fabulae/468,Paragraph,2,,Οὕτω παρὰ τὰς τῶν ἀμεινόνων στάσεις καὶ οἱ μη- δενὸς ἄξιοι πειρῶνταί τινες εἶναι.
http://ns.inria.fr/zoomathia/Aesop/fabulae/469,Paragraph,1,,"Σαλπιγκτὴς, στρατὸν ἐπισυνάγων καὶ κρατηθεὶς ὑπὸ τῶν πολεμίων, ἐβόα· ,,μὴ κτείνετέ με, ὦ ἄνδρες, εἰκῆ καὶ μάτην· οὐδένα γὰρ ὑμῶν ἀπέκτεινα· πλὴν γὰρ τοῦ χαλκοῦ τούτου οὐδὲν ἄλλο κτῶμαι.“ Οἱ δὲ πρὸς αὐτὸν ἔφασαν· ,,διὰ τοῦτο γὰρ μᾶλλον τεθνήξῃ, ὅτι σὺ μὴ δυνάμενος πολεμεῖν, τοὺς πάντας πρὸς μά- χην ἐγείρεις.“"
http://ns.inria.fr/zoomathia/Aesop/fabulae/469,Paragraph,2,,"Ὁ μῦθος δηλοῖ, ὅτι πλέον πταίουσιν οἱ τοὺς κα κοὺς καὶ βαρεῖς δυνάστας ἐπεγείροντες εἰς τὸ κακο- ποιεῖν."
http://ns.inria.fr/zoomathia/Aesop/fabulae/470,Paragraph,1,,"Τοῦ Σατύρου τὸ πῦρ, ὡς πρῶτον ὤφθη, βουλο- μένου φιλῆσαι καὶ περιβαλεῖν, ὁ Προμηθεύς·"
