work_title,author,editor,date,bookid,booktitle,index_paragraph,latin_text
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,10,"περιπλευμονίης ἐκλεικτὸν, χαλβάνη"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,11,"καὶ κόκκαλος ἐν μέλιτι ἀττικῷ· καὶ ἀβρότονον ἐν ὀξυμέλιτι, πέπερι· ἐλλέβορον
					μέλανα ἀποζέσας πλευριτικῷ ἐν ἀρχῇ περιωδύνῳ ἐόντι δίδου· ἀγαθὸν δὲ καὶ τὸ
					πάνακες ἐν ὀξυμέλιτι ἀναζέσαντα καὶ διηθέοντα διδόναι πίνειν, καὶ ἡπατικοῖσι καὶ
					τῇσιν ἀπὸ τῶν φρενῶν περιωδυνίῃσι, καὶ ὁκόσα δεῖ ἐς κοιλίην καὶ ἐς οὔρησιν, ἐν
					οἴνῳ καὶ μέλιτι,"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,12,"τὰ δὲ ἐς κοιλίην, ξὺν ὑδαρεῖ μελικρήτῳ πίνειν πλείω δίδου."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"δυσεντερίη ἀπόστημα ἢ ἔπαρμά τι παυσαμένη ποιήσει, ἢν μὴ ἐς πυρετοὺς ἢ ἱδρῶτας
					καὶ οὖρα παχέα καὶ λευκὰ ἐπιφανῇ, ἢ ἐς τριταίους ἢ ἐς κιρσὸν ἢ ἐς ὄρχιν ἢ ἐς
					σκέλεα ἢ ἐς ἰσχία στηρίξῃ ὀδύνη."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"ἐν πυρετῷ χολώδεϊ πρὸ τῆς ἑβδόμης μετὰ Ῥίγεος ἴκτερος ἐπιγενόμενος λύει τὸν
					πυρετόν· ἄνευ δὲ Ῥίγεος ἢν ἐπιγένηται ἔξω τῶν καιρῶν, ὀλέθριον."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"τετάνου δὲ ὀσφύος, καὶ ἀπὸ μελαγχολικῶν διὰ φλεβῶν πνευμάτων ἀπολήψιες ὁκόταν
					ἔωσι, φλεβοτομίη"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,ῥύεται.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,3,"ὁκόταν δὲ ἀπὸ τῶν τενόντων σφοδρῶς ἔμπροσθεν ἀντισπῶνται, καὶ ἱδρῶτες περὶ
					τράχηλον καὶ πρόσωπον, ὑπὸ τοῦ πόνου δακνομένων καὶ ξηραινομένων τῶν τενόντων
					τῶν οὐρωδέων, οἳ παχύτατοι τὴν Ῥάχιν ξυνέχουσιν, ᾗ οἱ μέγιστοι ξύνδεσμοι
					καταπεφυκότες ἕως ἐς πόδας ἀποτελευτῶσι, τῷ τοιῷδε ἢν μὴ πυρετὸς καὶ ὕπνος
					ἐπιγένηται, καὶ τὰ ἑπόμενα οὖρα πέψιν ἔχοντα ἔλθῃ καὶ ἱδρῶτες κριτικοὶ, πίνειν
					οἶνον κρητικὸν οἰνώδεα, καὶ ἄλητον ἑφθὸν ἐσθίειν, καὶ κηρωτῇ ἀλείφειν καὶ
					ἐγχρίειν· τά τε σκέλεα περιελίσσειν ἕως τῶν ποδῶν, θερμῷ προβρέχων ἐν σκάφῃ, καὶ
					βραχίονας ἕως δακτύλων κατελίσσειν, καὶ ὀσφὺν ἀπὸ τοῦ τραχήλου ἕως τῶν ἰσχίων,
					λάσιον"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,4,"ἐγκηρώσας, ὅκως καὶ τὰ ἔξωθεν περιέξει, καὶ διαλιπὼν πυρία τοῖσιν ἀσκίοισι,
					θερμὸν ὕδωρ ἐγχέων, καὶ περιτείνων σινδόνιον, ἐπανάκλινε αὐτόν· κοιλίην δὲ μὴ
					λύσῃς, ἢν μὴ βαλάνῳ, ἢν πουλὺς χρόνος ᾖ ἀδιαχωρήτῳ ἐούσῃ· καὶ ἢν μὲν ἐπιδιδῷ τί
					σοι, ἐπὶ τὸ"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,5,"βέλτιον· εἰ δὲ μὴ, τοῦ μόδου τῆς Ῥίζης τρίβων ἐν οἴνῳ εὐώδει καὶ τοῦ δαύκου,
					πίνειν δίδου πρωϊ νήστει πρὸ τοῦ βρέχειν, καὶ ταχὺ ἐπὶ τουτέοισι τὸ ἄλευρον
					ἑφθὸν χλιαρὸν ἐσθιέτω ὡς πλεῖστον, καὶ οἶνον, ὁκόταν βούληται, εὔκρητον
					ἐπιπινέτω· καὶ ἢν μέν σοι ἐπιδιδῷ, ἐπὶ τὸ βέλτιον· εἰ δὲ μὴ, προλέγειν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"τὰ δὲ νουσήματα πάντα λύεται ἢ κατὰ στόμα ἢ κατα κοιλίην ἢ κατὰ κύστιν ἢ τινὸς
					ἄλλου τοιούτου ἄρθρου· ἡ δὲ τοῦ ἱδρῶτος ἰδέη κοινὸν ἁπάντων."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"Ἐλλεβορίζειν δὲ χρὴ οἷσιν ἀπὸ κεφαλῆς φέρεται Ῥεῦμα· ὁκόσοι δὲ ἐξ ἀποστημάτων ἢ
					φλεβοῤῬαγίης ἢ διʼ ἀκρησίην ἢ διʼ ἄλλην τινὰ ἰσχυρὴν αἰτίην ἔμπυοι γίγνονται,
					μὴ δίδου ἐλλέβορον τοῖσι τοιουτέοισιν· οὐδὲν γὰρ"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,"ὠφελήσει, καὶ ἤν τι πάθῃ, αἴτιον δόξει εἶναι ὁ ἐλλέβορος· ἢν δὲ διαλύηται τὸ
					σῶμα, ἢ πόνος ἐν κεφαλῆ ᾖ, ἢ ἐμπεπλασμένα τὰ οὔατα ἢ Ῥὶς, ἢ πτυελισμὸς, ἢ
					γουνάτων βάρος, ἢ σώματος ὄγκος παρὰ τὸ ἔθος, ὅ τι ἂν ξυμβαίνῃ μήτε ὑπὸ ποτῶν,
					μήτε ὑπὸ ἀφροδισίων, μήτε ὑπὸ λύπης, μήτε ὑπὸ φροντίδων, μήτε ὑπὸ ἀγρυπνιῶν· ἢν
					μέν τι τουτέων ἔχῃ αἴτιον, πρὸς τοῦτο ποιέεσθαι τὴν θεραπείην."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"τὰ δὲ ἐκ πορείης ἀλγήματα, πλευρέων, νώτου, ὀσφύος, ἰσχίων, καὶ ὁκόσα ἀναπνέοντες
					ἀλγέουσι πρόφασιν ἔχοντες, πολλάκις γὰρ μεμάθηκε φοιτῇν ἐκ κραιπαλέων"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,"καὶ βρωμάτων φυσωδέων ἀλγήματα ἐς ὀσφὺν καὶ ἐς ἰσχία, οἷσι δʼ ἂν αὐτέων ᾖ τοιάδε,
					δυσουρέεται, τουτέων δὲ πορείη αἰτίη καὶ κορυζέων καὶ βράγχων."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"ὁκόσα δὲ ἀπὸ διαιτημάτων, τὰ μὲν πολλὰ ἕκαστος ὡς ἂν παρὰ το ἔθος διαιτηθῇ,
					μάλιστα ἐπισημαίνει."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,"καὶ γὰρ ὁκόσοι ἂν μὴ μεμαθηκότες ἀριστῇν, ἀριστήσωσιν, ὄγκος πουλὺς αὐτοῖσι τῆς
					γαστρὸς καὶ νυσταγμὸς καὶ πληθώρη· ἢν δὲ ἐπιδειπνήσωσι, κοιλίη ἐκταράσσεται·
					ξυμφέρει δὲ τουτέοισιν ἐκλουσαμένοισι καθεύδειν· κοιμηθέντας δὲ περιπατῆσαι
					βραδέως συχνὴν περίοδον· κἢν μὲν λαπαχθῆ, δειπνῆσαι καὶ πιεῖν οἶνον ἐλάσσονα
					ἀκρητέστερον· ἢν δὲ μὴ λαπαχθῇ, ὑποχρίσασθαι τὸ σῶμα θερμῷ, καὶ ὑδαρέα οἶνον
					λευκὸν ἢ γλυκὺν, ἢν διψῇ, ἐπιπιόντα ἀναπαύεσθαι· ἢν δὲ μὴ ἐγκοιμηθῇ, πλείω
					ἀναπαύεσθαι· τὰ δʼ ἄλλα ὁμοίως τοῖσιν ἐκ κραιπάλης διαιτάσθω."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,3,τὰ δὲ
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,4,"ἀπὸ πομάτων, ὁκόσα μὲν ὑδαρέα, βραδυπορώτερά ἐστι, καὶ ἐγκυκλέεται, καὶ
					ἐπιπολάζει περὶ ὑποχόνδρια, καὶ ἐς οὔρησιν οὐ κατατρέχει· τοιούτου δὲ πόματος
					πληρωθεὶς, μηδὲν ἔργον ὀξέως διαπρήξῃ, ὁκόσα τῷ σώματι ξυνταθέντι βίῃ ἢ τάχει
					πονέειν ξυμβαίνει· ὡς μάλιστα δὲ ἡσυχαζέτω, ἕως ἂν καταπεφθῇ μετὰ τῶν
					σιτίων."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,5,"ὁκόσα δὲ τῶν πομάτων ἀκρητέστερά ἐστιν ἢ αὐστηρότερα, παλμὸν ἐν τῷ σώματι καὶ
					σφυγμὸν ἐν τῇ κεφαλῇ ἐμποιέει, τούτοισι καλῶς ἔχει ἐπικοιμᾶσθαι, καὶ θερμόν τι
					ἐπιῤῬοφῇν, πρὸς ὅπερ μάλιστα ἡδίστως ἔχουσιν· νηστείη δὲ πονηρὸν πρὸς τὴν
					κεφαλαλγίην καὶ κραιπάλην."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,6,"ὁκόσοι δὲ μονοσιτεῦσι,"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,7,"κενοὶ καὶ ἀδύνατοί εἰσι, καὶ οὐρέουσι θερμὸν, παρὰ τὸ ἔθος κενεαγγέοντες·
					γίγνεται δὲ καὶ τὸ στόμα ἁλυκὸν καὶ πικρὸν, καὶ τρέμουσιν ἐν παντὶ ἔργῳ, καὶ
					κροτάφους ἐπιξυντείνονται, καὶ τὸ δεῖπνον οὐ δύνανται πέσσειν, ὅκως περ ἢν
					ἠριστηκότες ἔωσιν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,8,"τούτους δὲ χρὴ δειπνέειν ἔλασσον ἢ μεμαθήκασι, καὶ ὑγροτέρην μᾶζαν ἀντὶ ἄρτου,
					καὶ λαχάνων λάπαθον, ἢ μαλάχην, ἢ πτισάνην, ἢ σεῦτλα· πίνειν δὲ κατὰ τὸ σιτίον
					οἶνον, ὁκόσον ξύμμετρον, καὶ ὑδαρέστερον, καὶ ἀπὸ δείπνου περιπατῆσαι ὀλίγον,
					ἕως οὖρα καταδράμῃ καὶ οὐρήσῃ· χρεέσθω δὲ καὶ ἰχθύσιν ἑφθοῖσιν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,9,"βρώματα δὲ μάλιστα ἐπισημαίνει· σκόροδον φῦσαν καὶ θέρμην περὶ τὸν θώρηκα, καὶ
					κεφαλῆς βάρος, καὶ ἄσην, καὶ εἴ τι ἄλλο ἄλγημα εἴη μεμαθηκὸς πρόσθεν,
					παροξύνειεν"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,10,"ἄν· οὐρητικὸν δὲ, καὶ τοῦτο ἔχει ἀγαθόν· ἄριστον δὲ αὐτοῦ φαγέειν μέλλοντι ἐς
					πόσιν ἰέναι, ἢ μεθύοντι."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,11,"τυρὸς δὲ φῦσαν καὶ στεγνότητα καὶ σιτίων ἔξαψιν ποιέει, τό τʼὠμὸν καὶ ἄπεπτον·
					κάκιστον δὲ ἐν ποτῷ φαγέειν πεπληρωμένοισιν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,12,"ὄσπρια δὲ πάντα φυσώδεα, καὶ ὠμὰ, καὶ ἑφθὰ, καὶ πεφρυγμένα· ἥκιστα δὲ βεβρεγμένα
					καὶ"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,13,"χλωρά· τουτέοισι δὲ μὴ χρέεσθαι, ἢν μὴ μετὰ σιτίων."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,14,ἔχει δὲ καὶ ἰδίας μοχθηρίας ἕκαστον αὐτέων.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,15,"Ἐρέβινθος μὲν φῦσαν, ὠμὸς καὶ πεφρυγμένος, καὶ πόνον ἐμποιέει."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,16,"φακὸς δὲ στύφει, καὶ ἄραδον ἐμποιέει, ἢν μετὰ τοῦ φλοιοῦ ᾖ."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,17,Θέρμος δὲ ἥκιστα τουτέων κακὰ ἔχει.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,18,"σίλφιον δὲ καὶ ὀπὸς ἔστι μὲν οἷσι μάλιστα, τοῖσι δὲ"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,19,"ἀπείροισιν οὐ διέρχεται τῇ κοιλίῃ, ἀλλὰ καλέεται ξηρὴ χολέρη· μάλιστα δὲ
					γίγνεται, ἢν μετὰ πολλοῦ τυροῦ μιχθῇ ἢ κρεηφαγίης βοείων κρεῶν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,20,"τὰ μὲν γὰρ μελαγχολικὰ παθήματα καὶ παροξυνθείη ἂν ὑπὸ βοείων κρεῶν· ἀνυπέρβλητος
					γὰρ ἡ φύσις αὐτέων, καὶ οὐ τῆς τυχούσης"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,21,"κοιλίης καταπέψαι· βέλτιστα δʼἂν ἀπαλλάξαιεν, εἰ διέφθοισί τε χρέοιντο καὶ ὡς
					παλαιοτάτοισιν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,22,"Αἴγεια δὲ κρέα, ὅσα τε βοείοισιν ἔνι κακὰ, πάντα ἔχει, τήν τε"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,23,"ἀπεψίην, καὶ φυσωδέστερα καὶ ἐρευγματώδεα, καὶ χολέρης γεννητικά· ἔστι δὲ τὰ
					εὐωδέστατα, στερεὰ καὶ ἥδιστα, ταῦτα ἄριστα δίεφθα καὶ ψυχρά· τὰ δὲ ἀηδέστατα,
					δυσώδεα καὶ σκληρὰ, ταῦτα κάκιστα, καὶ τὰ πρόσφατα· βέλτιστα δέ ἐστι τῇ θερινῇ,
					μετοπωρινῇ δὲ κάκιστα."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,24,"Χοίρου δὲ πονηρὰ, ὁκόταν ᾖ ἐνωμότερα ἢ περικαῆ· χολερώδεα δʼἂν εἴη καὶ
					ἐκταρακτικά."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,25,ὕεια δὲ βέλτιστα τῶν κρεῶν
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,26,"ἁπάντων· κράτιστα δὲ τὰ μήτε ἰσχυρῶς πίονα, μήτε πάλιν ἰσχυρῶς λεπτὰ, μήτε
					ἡλικίην φέροντα παλαιοῦ ἱερείου· ἐσθίειν δὲ ἄνευ τῆς φορίνης καὶ ὑπόψυχρα."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"Χολέρης δὲ ξηρῆς ἡ γαστὴρ πεφύσηται, καὶ ψόφοι ἔνεισι, καὶ ὀδύνη πλευρέων καὶ
					ὀσφύος, διαχωρέει δὲ οὐδὲν κάτω, ἀλλʼ ἀπεστέγνωται."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,"τὸν τοιόνδε διαφύλαξον, ὅκως μὴ ἐμέσηται, ἀλλʼ ἡ κοιλίη ὑπελεύσηται."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,3,"Κλύσον οὖν ὅτι τάχιστα θερμῷ καὶ ὡς λιπαρωτάτῳ, καὶ ἐς ὕδωρ, ἀλείφων ὡς πλείστῳ,
					κάθιε θερμὸν, ἐν σκάφῃ κατακλίνων, καὶ τοῦ θερμοῦ παράχεε κατὰ σμικρὸν, καὶ
					ἢν"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,4,"θερμαινομένῳ αὐτέῳ ἡ κοιλίη ὑπάγῃ, λέλυται."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,5,"ξυμφέρει δὲ καὶ ἐγκοιμᾶσθαι τῷ τοιῷδε, καὶ πίνειν οἶνον λεπτὸν καὶ παλαιὸν καὶ
					ἀκρητέστερον, καὶ ἔλαιον δίδου, ὥστε ἡσυχίη καὶ ἡ κοιλίη ὑπίῃ, καὶ λέλυται."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,6,σίτων δὲ καὶ τῶν ἄλλων ἀπεχέσθω.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,7,"ἢν δὲ μὴ ἀνῇ ὁ πόνος, ὄνου γάλα δίδου πίνειν, ἕως ἂν καθαρθῇ."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,8,"ἢν δὲ ὑγρὴ ἡ κοιλίη ᾖ, καὶ χολὴ ὑποχωρέῃ, καὶ στρόφοι, καὶ ἔμετοι, καὶ πνιγμοὶ,
					καὶ δηγμοὶ, τούτοισι κράτιστον ἀτρεμίζειν· πίνειν δὲ μελίκρητον, καὶ μὴ
					ἐξεμέειν."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"Ὑδρώπων δύο φύσιες, ὧν ὁ μὲν ὑποσαρκίδιος,"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,"ἐγχειρέων γίγνεσθαι ἄφυκτος, ὁ δὲ μετʼ ἐμφυσημάτων, πολλῆς εὐτυχίης δεόμενος·
					μάλιστα δὲ ταλαιπωρίη, καὶ πυρίη, καὶ ἐγκρατείη· ξηρὰ δὲ καὶ δριμέα ἐσθιέτω·
					οὕτω γὰρ οὐρητικώτατος ἂν εἴη, καὶ ἰσχύοι μάλιστα."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,3,"ἢν δὲ δύσπνοος ᾖ, καὶ ἡ ὥρη θερινὴ ἐοῦσα τύχῃ, καὶ ἡ ἡλικίη ἀκμάζη, καὶ Ῥώμη ᾖ,
					ἀπὸ τοῦ βραχίονος αἷμα ἀφαιρέειν· εἶτα θερμοὺς ἄρτους ἐξ οἴνου μέλανος καὶ
					ἐλαίου"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,4,"ἀποβάπτων ἐσθιέτω· καὶ ὡς ἐλάχιστα πίνων, ὡς πλεῖστα πονεέτω, καὶ κρέα ὕεια
					σαρκώδεα ἐσθιέτω μετὰ ὄξους ἑφθὰ, ὅκως πρὸς τοὺς προσάντεας περιπάτους
					ἀντέχῃ."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"ὁκόσοι κοιλίας τὰς κάτω θερμὰς ἔχουσι, καὶ δριμέα τὰ ὑποχωρήματα καὶ ἀνώμαλα
					διέρχεται ὑπὸ ξυντήξιος αὐτέοισιν, ἢν μὲν δυνατοὶ ἔωσιν, ἐλλεβόρῳ ἀντισπάσαι· ἢν
					δὲ μὴ, ὁ χυλὸς τῶν σητανίων πυρῶν παχὺς, ψυχρὸς, καὶ τὸ φάκινον ἔτνος, καὶ ἄρτοι
					ἐγκρυφίαι, καὶ ἰχθύες πυρέσσοντι μὲν ἑφθοὶ, ἀπυρέτῳ δὲ ἐόντι ὀπτοὶ, καὶ οἶνος
					μέλας ἀπυρέτῳ· ἢν δὲ μὴ, ὕδωρ ἀπὸ μεσπίλων ἢ μύρτων ἢ μήλων ἢ οὔων, ἢ
					φοινικοβαλάνων, ἢ οἰνάνθης ἀμπελικῆς."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,"ἢν δὲ πυρετὸς μὴ ἔχη, καὶ στρόφοι ἔωσι, γάλα ὄνειον"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,3,"θερμὸν ὀλίγον τὸ πρῶτον, ἔπειτα ἐκ προσαγωγῆς πλεῖον, καὶ λίνου σπέρμα, καὶ
					πύρινα ἄλφιτα, καὶ τῶν αἰγυπτίων κυάμων ἐξελὼν τὰ πικρὰ, καταλέσας, ἐπιπάσσων
					πινέτω· καὶ ὠὰ ἡμιπαγέα ἐσθιέτω ὀπτὰ, καὶ σεμίδαλιν, καὶ κέγχρον, καὶ χόνδρον
					ἑφθὸν ἐν γάλακτι, ἑφθὰ ψυχρὰ ἐσθίειν, καὶ τὰ τούτοισιν ὅμοια καὶ ποτὰ καὶ
					ἐδέσματα προσφερέσθω."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"τῆς διαιτητικῆς ἐστι μέγιστον παρατηρέειν καὶ φυλάσσειν ἐν τοῖσι μακροῖσιν
					ἀῤῬωστήμασι καὶ τὰς"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,"ἐπιτάσιας τῶν πυρετῶν καὶ τὰς ἀνέσιας, ὥστε τοὺς καιροὺς διαπεφυλάχθαι ὁκότε μὴ
					δεῖ τὰ σιτία προσενεγκεῖν, καὶ ἀσφαλέως ὁκότε δεῖ προσενεγκεῖν, εἰδέναι· ἔστι δὲ
					ὅταν πλεῖστον ἀπέχωσι τῆς ἐπιτάσιος."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"εἰδέναι δὲ τοὺς κεφαλαλγικοὺς ἐκ γυμνασίων ἢ δρόμων ἢ πορειῶν ἢ κυνηγεσίων ἢ
					ἄλλου τινὸς πόνου ἀκαίρου, ἢ ἐξ ἀφροδισίων, τοὺς ἀχρόους, τοὺς βραγχαλέους, τοὺς
					σπληνώδεας, τοὺς λειφαίμους, τοὺς πνευματώδεας, τοὺς ξηρὰ βήσσοντας καὶ
					διψώδεας, τοὺς φυσώδεας, φλεβῶν ἀπολήψιας, ἐντεταμένους ὑποχόνδρια καὶ πλευρὰ
					καὶ μετάφρενον, τοὺς ἀπονεναρκωμένους, καὶ ἀμαυρὰ βλέποντας, καὶ οἷσιν ἦχοι τῶν
					οὐάτων ἐμπίπτουσι, καὶ τῆς οὐρήθρης ἀκρατέως διακειμένους, τοὺς ἰκτεριώδεας, καὶ
					ὧν αἱ κοιλίαι ὠμὰ ἐκβάλλουσι,"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,"καὶ αἱμοῤῬαγέοντας ἐκ Ῥινὸς ἢ καθʼ ἕδρην σφοδρῶς, ἢν ἐν ἐμφυσήμασιν ἔωσιν, ἢ
					πόνος αὐτοῖσιν ἐπιτρέχῃ σφοδρὸς, καὶ μὴ ἐπικρατέωσιν· τῶν τοιῶνδε μηδένα
					φαρμακεύειν· κίνδυνόν τε γὰρ ἕξει, καὶ οὐδὲν ὀνήσεις, τάς τε ἀπὸ ταὐτομάτου
					ἀπαλλάξιας καὶ κρίσιας ἀφαιρήσεις."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"ἢν δὲ αἷμα τινὶ ξυμφέρῃ ἀφαιρέειν, στερεὴν πρότερον ποιέειν τὴν κοιλίην, καὶ
					οὕτως ἀφαιρέειν, καὶ λιμοκτονέειν, καὶ οἶνον ἀφαιρέειν αὐτέων· ἔπειτα τῇ διαίτῃ
					τῇ προσηκούσῃ τὰ ἐπίλοιπα αὐτέων καὶ πυρίῃσιν ἐνίκμοισι"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,θεράπευε.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,3,"ἢν δέ σοι κατάπυκνος ἡ κοιλίη δοκέῃ εἶναι, μαλθακῷ κλύσματι ὑπόκλυζε."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"ἢν δὲ φαρμακεῦσαι δόξῃ, ἐλλεβόρῳ ἀσφαλέως ἄνω κάθαιρε· κάτω δὲ μηδενὶ τῶν
					τοιῶνδε."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,"κράτιστον δὲ, ἐς οὔρησιν καὶ ἐς ἱδρῶτας καὶ ἐς περιπάτους ἄγειν· καὶ τρίψει ἡσύχῳ
					χρέο, ἵνα μὴ πυκνώσῃς τὴν ἕξιν· ἢν δὲ κλινοπετὴς ᾖ, ἄλλοι τριβέτωσαν αὐτόν· κἢν
					μὲν ἐν τῷ θώρηκι ὑπὲρ τῶν φρενῶν λυπέῃ τὸ πάθος, αὐτὸν ἀνακαθίζειν ὡς
					πλειστάκις, καὶ ὡς ἥκιστα προσκλινέσθωσαν ἐς ὅτε δυνατοί εἰσι, καὶ καθίζοντα
					ἀνατρίβειν μιν πουλὺν χρόνον πολλῷ θερμῷ· ἢν δὲ ἐν τῇ κάτω κοιλίῃ ὑπὸ φρένας
					ἴσχῃ τὰ ἀλγήματα, ἀνακέεσθαι ξυμφέρει, καὶ μηδεμίην κίνησιν κινέεσθαι· τῷ
					τοιῷδε"
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,3,"σώματι μηδὲν προσφέρεσθαι, ἔξω τῆς ἀνατρίψιος."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,4,"τὰ δὲ ἐκ τῆς κάτω κοιλίης λυόμενα διʼ οὔρων καὶ ἱδρώτων, ἢν ὀλισθῇ μετρίως, ὑπὸ
					αὐτοματισμοῦ λύεται τὰ σμικρά· τὰ σφοδρὰ δὲ πονηρόν· οἱ τοιοῦτοι γὰρ ἢ
					ἀπόλλυνται, ἢ ἄνευ ἄλλων κακῶν οὐ γίγνονται ὑγιέες, ἀλλʼ ἀποστηρίζει καὶ τὰ
					τοιουτότροπα."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"πόμα ὑδρωπιῶντι· κανθαρίδας τρεῖς, ἀφελὼν τὴν κεφαλὴν ἑκάστης, καὶ πόδας καὶ
					πτερὰ, τρίψας ἐν τρισὶ κυάθοισιν ὕδατος τὰ σώματα, ὁκόταν δὲ πονέῃ ὁ πιὼν, θερμῷ
					βρεχέσθω, ὑπαλειψάμενος πρότερον, νῆστις δὲ πινέτω· ἐσθιέτω δὲ ἄρτους θερμοὺς ἐξ
					ἀλείφατος."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,Ἴσχαιμον.
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,2,"ὀπὸν συκῆς ἐν εἰρίῳ προσθεῖναι ἔσω πρὸς τὴν φλέβα, ἢ πυτίην ξυστρέψαντα ἐμβῆσαι
					ἐς τὸν μυκτῆρα, ἢ χαλκίτιδος τῷ δακτύλῳ προσεπιπασάμενος πίεσον, καὶ τοὺς
					χόνδρους ἔξωθεν προσπίεζε ἑκατέρωθεν· καὶ τὴν κοιλίην λῦσον ὄνου γάλακτι ἑφθῷ,
					καὶ τὴν κεφαλὴν ξυρῶν ψυκτικὰ πρόσφερε, ἢν ἐν ὥρῃ θερμῇ γίγνηται."
Acut.sp.,Hippocrates,A.Littre,"June1,2005",34,34.,1,"Σησαμοειδὲς ἄνω καθαίρει· ἡ πόσις, ἡμιόλιον δραχμῆς ἐν ὀξυμέλιτι τετριμμένον·
					ξυμμίσγεται δὲ καὶ τοῖσιν"
